,Year,Song_Artist_Combined,dope,drip,woke,rizz,sus
735,2012,"She's So Mean, matchbox twenty",False,False,False,False,False
736,2012,"Skyfall, Adele",False,False,False,False,False
737,2012,"Smooth Criminal, Glee Cast ft. 2Cellos",False,False,False,False,False
738,2012,"So Good, B.o.B",False,False,False,False,False
739,2012,"Some Nights, fun.",False,False,False,False,False
740,2012,"Somebody That I Used To Know, Glee Cast",False,False,False,False,False
741,2012,"Somebody That I Used To Know, Gotye ft. Kimbra",False,False,False,False,False
742,2012,"Someone Like You, Adele",False,False,False,False,False
743,2012,"Somethin' 'Bout A Truck, Kip Moore",False,False,False,False,False
744,2012,"Sorry For Party Rocking, LMFAO",False,False,False,False,False
745,2012,"Springsteen, Eric Church",False,False,False,False,False
746,2012,"Starships, Nicki Minaj",False,False,False,False,False
747,2012,"State Of Grace, Taylor Swift",False,False,False,False,False
748,2012,"Stereo Hearts, Gym Class Heroes ft. Adam Levine",False,False,False,False,False
749,2012,"Strange Clouds, B.o.B ft. Lil Wayne",False,False,False,False,False
750,2012,"Strip, Chris Brown ft. Kevin McCall",False,False,False,False,False
751,2012,"Stronger (What Doesn't Kill You), Kelly Clarkson",False,False,False,False,False
752,2012,"Stupid Boy, Cassadee Pope",False,False,False,False,False
753,2012,"Super Bass, Nicki Minaj",True,True,False,False,False
754,2012,"Sweet Nothing, Calvin Harris ft. Florence Welch",False,False,False,False,False
755,2012,"Swimming Pools (Drank), Kendrick Lamar",False,False,False,False,False
756,2012,"Take A Little Ride, Jason Aldean",False,False,False,False,False
757,2012,"Take Care, Drake ft. Rihanna",False,False,False,False,False
758,2012,"Talk That Talk, Rihanna feat. Jay-Z",False,False,False,False,False
759,2012,"Tattoos On This Town, Jason Aldean",False,False,False,False,False
760,2012,"The A Team, Ed Sheeran",False,False,False,False,False
761,2012,"The Fighter, Gym Class Heroes ft. Ryan Tedder",False,False,False,False,False
762,2012,"The Motto, Drake ft. Lil Wayne",False,False,False,False,False
763,2012,"The One That Got Away, Katy Perry",False,False,False,False,False
764,2012,"Thinkin Bout You, Frank Ocean",False,False,False,False,False
765,2012,"Thrift Shop, Macklemore and Ryan Lewis ft. Wanz",False,False,False,False,False
766,2012,"Time Is Love, Josh Turner",False,False,False,False,False
767,2012,"Titanium, David Guetta ft. Sia",False,False,False,False,False
768,2012,"Tongue Tied, Grouplove",False,False,False,False,False
769,2012,"Tonight Is The Night, Outasight",False,False,False,False,False
770,2012,"Too Close, Alex Clare",False,False,False,False,False
771,2012,"Try, P!nk",False,False,False,False,False
772,2012,"Try, Pink",False,False,False,False,False
773,2012,"Turn Me On, David Guetta ft. Nicki Minaj",False,False,False,False,False
774,2012,"Turn On The Lights, Future",False,False,False,False,False
775,2012,"Turn Up The Music, Chris Brown",False,False,False,False,False
776,2012,"UP!, LoveRance ft. IamSu & Skipper",False,False,False,False,False
777,2012,"Va Va Voom, Nicki Minaj",False,False,False,False,False
778,2012,"Want U Back, Cher Lloyd",False,False,False,False,False
779,2012,"Wanted, Hunter Hayes",False,False,False,False,False
780,2012,"We Are Never Ever Getting Back Together, Taylor Swift",False,False,False,False,False
781,2012,"We Are Young, fun. ft. Janelle Monae",False,False,False,False,False
782,2012,"We Found Love, Rihanna feat. Calvin Harris",False,False,False,False,False
783,2012,"We Run The Night, Havana Brown ft. Pitbull",False,False,False,False,False
784,2012,"What Makes You Beautiful, One Direction",False,False,False,False,False
785,2012,"Where Have You Been, Rihanna",False,False,False,False,False
786,2012,"Whistle, Flo Rida",False,False,False,False,False
787,2012,"Why Ya Wanna, Jana Kramer",False,False,False,False,False
788,2012,"Wide Awake, Katy Perry",False,False,True,False,False
789,2012,"Wild Ones, Flo Rida ft. Sia",False,False,False,False,False
790,2012,"Without You, David Guetta ft. Usher",False,False,False,False,False
791,2012,"Without You, Glee Cast",False,False,False,False,False
792,2012,"Work Hard, Play Hard, Wiz Khalifa",False,False,False,False,False
793,2012,"Work Out, J. Cole",False,False,False,False,False
794,2012,"You Da One, Rihanna",False,False,False,False,False
795,2012,"You Don't Know Her Like I Do, Brantley Gilbert",False,False,False,False,False
796,2012,"You Make Me Feel..., Cobra Starship ft. Sabi",False,False,False,False,False
797,2012,"You, Chris Young",False,False,False,False,False
798,2012,"Young, Wild & Free, Snoop Dogg and Wiz Khalifa feat. Bruno Mars",False,False,False,False,False
799,2012,"Your Body, Christina Aguilera",False,False,False,False,False
800,2013,"#Beautiful, Mariah Carey ft. Miguel",False,False,False,False,False
801,2013,"#thatPOWER, will.i.am feat. Justin Bieber",False,False,False,False,False
802,2013,"22, Taylor Swift",False,False,False,False,False
803,2013,"23, Mike WiLL Made-It ft. Miley Cyrus, Wiz Khalifa & Juicy J",False,False,False,False,False
804,2013,"Adore You, Miley Cyrus",False,False,False,False,False
805,2013,"Adorn, Miguel",False,False,False,False,False
806,2013,"Alive, Krewella",False,False,False,False,False
807,2013,"All Bad, Justin Bieber",False,False,False,False,False
808,2013,"All Gold Everything, Trinidad James",False,False,False,False,False
809,2013,"All I Want For Christmas Is You, Mariah Carey",False,False,False,False,False
810,2013,"All Me, Drake ft. 2 Chainz & Big Sean",False,False,False,False,False
811,2013,"All That Matters, Justin Bieber",False,False,False,False,False
812,2013,"Anything Could Happen, Ellie Goulding",False,False,False,False,False
813,2013,"Anywhere With You, Jake Owen",False,False,False,False,False
814,2013,"Applause, Lady Gaga",False,False,False,False,False
815,2013,"As Long As You Love Me, Justin Bieber ft. Big Sean",False,False,False,False,False
816,2013,"Aw Naw, Chris Young",False,False,False,False,False
817,2013,"Baby I, Ariana Grande",False,False,False,False,False
818,2013,"Bad, Wale feat. Tiara Thomas",True,False,False,False,False
819,2013,"Bad, Wale feat. Tiara Thomas or Rihanna",False,False,False,False,False
820,2013,"Bandz A Make Her Dance, Juicy J ft. Lil Wayne & 2 Chainz",False,False,False,False,False
821,2013,"Beat This Summer, Brad Paisley",False,False,False,False,False
822,2013,"Beauty And A Beat, Justin Bieber ft. Nicki Minaj",False,False,False,False,False
823,2013,"Beneath Your Beautiful, Labrinth ft. Emeli Sande",False,False,False,False,False
824,2013,"Berzerk, Eminem",False,False,True,False,False
825,2013,"Best Day Of My Life, American Authors",False,False,False,False,False
826,2013,"Best Song Ever, One Direction",False,False,False,False,False
827,2013,"Better Dig Two, The Band Perry",False,False,False,False,False
828,2013,"Beware, Big Sean ft. Lil Wayne & Jhene Aiko",False,False,False,False,False
829,2013,"Bitch, Don't Kill My Vibe, Kendrick Lamar",False,False,True,False,False
830,2013,"Blow Me (One Last Kiss), P!nk",False,False,False,False,False
831,2013,"Blurred Lines, Robin Thicke feat. T.I. + Pharrell",False,False,False,False,False
832,2013,"Body Party, Ciara",False,False,False,False,False
833,2013,"Bound 2, Kanye West",False,False,False,False,False
834,2013,"Boys 'Round Here, Blake Shelton feat. Pistol Annies",False,False,False,False,False
835,2013,"Boys 'Round Here, Blake Shelton feat. Pistol Annies & Friends",False,False,False,False,False
836,2013,"Brave, Sara Bareilles",False,False,False,False,False
837,2013,"Bugatti, Ace Hood ft. Future & Rick Ross",False,False,False,False,False
838,2013,"Burn, Ellie Goulding",False,False,False,False,False
839,2013,"C'Mon, Ke$ha",False,False,False,False,False
840,2013,"Call Me Maybe, Carly Rae Jepsen",False,False,False,False,False
841,2013,"Can't Hold Us, Macklemore and Ryan Lewis ft. Ray Dalton",False,False,False,False,False
842,2013,"Carolina, Parmalee",False,False,False,False,False
843,2013,"Carry On, fun.",False,False,True,False,False
844,2013,"Catch My Breath, Kelly Clarkson",False,False,False,False,False
845,2013,"Chillin' It, Cole Swindell",False,False,False,False,False
846,2013,"Chinese Food, Alison Gold",False,False,False,False,False
847,2013,"Clarity, Zedd feat. Foxes",False,False,False,False,False
848,2013,"Clique, Kanye West, Jay-Z, Big Sean",False,False,False,False,False
849,2013,"Clouds, Zach Sobiech",False,False,False,False,False
850,2013,"Come & Get It, Selena Gomez",False,False,False,False,False
851,2013,"Confident, Justin Bieber ft. Chance The Rapper",False,False,False,False,False
852,2013,"Counting Stars, OneRepublic",False,False,False,False,False
853,2013,"Crash My Party, Luke Bryan",False,False,False,False,False
854,2013,"Crazy Kids, Ke$ha ft. will.i.am or Juicy J",False,False,False,False,False
855,2013,"Crooked Smile, J. Cole ft. TLC",False,False,False,False,False
856,2013,"Cruise (Remix), Florida Georgia Line ft. Nelly",False,False,False,False,False
857,2013,"Cruise, Florida Georgia Line",False,False,False,False,False
858,2013,"Cups, Anna Kendrick",False,False,False,False,False
859,2013,"DONE., The Band Perry",False,False,False,False,False
860,2013,"Dark Horse, Katy Perry feat. Juicy J",True,False,False,False,False
861,2013,"Daylight, Maroon 5",False,False,False,False,False
862,2013,"Demons, Imagine Dragons",False,False,False,False,False
863,2013,"Diamonds, Rihanna",False,False,False,False,False
864,2013,"Diana, One Direction",False,False,False,False,False
865,2013,"Die Young, Ke$ha",False,False,False,False,False
866,2013,"Do What U Want, Lady Gaga ft. R. Kelly",False,False,False,False,False
867,2013,"Don't Drop That Thun Thun!, The FiNATTiCZ",False,False,False,False,False
868,2013,"Don't Stop The Party, Pitbull feat. TJR",False,False,False,False,False
869,2013,"Don't Wake Me Up, Chris Brown",False,False,False,False,False
870,2013,"Don't Ya, Brett Eldredge",False,False,False,False,False
871,2013,"Don't You Worry Child, Swedish House Mafia ft. John Martin",False,False,False,False,False
872,2013,"Dope, Lady Gaga",True,False,False,False,False
873,2013,"Downtown, Lady Antebellum",False,False,False,False,False
874,2013,"Drink A Beer, Luke Bryan",False,False,False,False,False
875,2013,"Drunk Last Night, Eli Young Band",False,False,False,False,False
876,2013,"Every Storm (Runs Out Of Rain), Gary Allan",False,False,False,False,False
877,2013,"Everything Has Changed, Taylor Swift feat. Ed Sheeran",False,False,True,False,False
878,2013,"F**kin Problems, A$AP Rocky ft. Drake, 2 Chainz & Kendrick Lamar",False,False,False,False,False
879,2013,"Feel This Moment, Pitbull ft. Christina Aguilera",False,False,False,False,False
880,2013,"Fine China, Chris Brown",False,False,False,False,False
881,2013,"Gangnam Style, PSY",False,False,False,False,False
882,2013,"Gas Pedal, Sage The Gemini feat. IamSu",False,False,False,False,False
883,2013,"Gas Pedal, Sage The Gemini feat. IamSu!",False,False,False,False,False
884,2013,"Gentleman, PSY",False,False,False,False,False
885,2013,"Get Lucky, Daft Punk ft. Pharrell Williams",False,False,False,False,False
886,2013,"Get Me Bodied, Beyonce",False,False,False,False,False
887,2013,"Get Your Shine On, Florida Georgia Line",False,True,False,False,False
888,2013,"Girl On Fire, Alicia Keys ft. Nicki Minaj",False,False,False,False,False
889,2013,"Give It 2 U, Robin Thicke feat. Kendrick Lamar",False,False,False,False,False
890,2013,"Give It All We Got Tonight, George Strait",False,False,False,False,False
891,2013,"Gone, Gone, Gone, Phillip Phillips",False,False,False,False,False
892,2013,"Gone, Kanye West feat. Cam'ron & Consequence",False,False,False,False,False
893,2013,"Goodbye In Her Eyes, Zac Brown Band",False,False,False,False,False
894,2013,"Gorilla, Bruno Mars",False,False,False,False,False
895,2013,"Hall Of Fame, The Script feat. will.i.am",False,False,False,False,False
896,2013,"Hallelujah, Matthew Schuler",False,False,False,False,False
897,2013,"Harlem Shake, Baauer",False,False,False,False,False
898,2013,"Heart Attack, Demi Lovato",False,False,False,False,False
899,2013,"Heartbreaker, Justin Bieber",False,False,False,False,False
900,2013,"Here's To Never Growing Up, Avril Lavigne",False,False,False,False,False
901,2013,"Hey Girl, Billy Currington",False,False,False,False,False
902,2013,"Hey Porsche, Nelly",False,False,False,False,False
903,2013,"Hey Pretty Girl, Kip Moore",False,False,False,False,False
904,2013,"Highway Don't Care, Tim McGraw with Taylor Swift",False,False,False,False,False
905,2013,"Ho Hey, The Lumineers",False,False,False,False,False
906,2013,"Hold On, We're Going Home, Drake ft. Majid Jordan",False,False,False,False,False
907,2013,"Hold Tight, Justin Bieber",False,False,False,False,False
908,2013,"Holy Grail, Jay-Z ft. Justin Timberlake",False,False,False,False,False
909,2013,"Home, Phillip Phillips",False,False,False,False,False
910,2013,"How Country Feels, Randy Houser",False,False,False,False,False
911,2013,"I Cry, Flo Rida",False,False,False,False,False
912,2013,"I Drive Your Truck, Lee Brice",False,False,False,False,False
913,2013,"I Knew You Were Trouble, Taylor Swift",False,False,False,False,False
914,2013,"I Love It, Icona Pop ft. Charli XCX",False,False,False,False,False
915,2013,"I Luv This Sh*t, August Alsina ft. Trinidad James",False,False,False,False,False
916,2013,"I Need Your Love, Calvin Harris ft. Ellie Goulding",False,False,False,False,False
917,2013,"I Want Crazy, Hunter Hayes",False,False,False,False,False
918,2013,"I Will Wait, Mumford & Sons",False,False,False,False,False
919,2013,"I'm Different, 2 Chainz",False,False,False,False,False
920,2013,"I'm Out, Ciara ft. Nicki Minaj",False,False,False,False,False
921,2013,"If I Didn't Have You, Thompson Square",False,False,False,False,False
922,2013,"It Goes Like This, Thomas Rhett",False,False,False,False,False
923,2013,"It Won't Stop, Sevyn Streeter featuring Chris Brown",False,False,False,False,False
924,2013,"It's Time, Imagine Dragons",False,False,False,False,False
925,2013,"Just Give Me A Reason, P!nk feat. Nate Ruess",False,False,False,False,False
926,2013,"Kiss You, One Direction",False,False,False,False,False
927,2013,"Lego House, Ed Sheeran",False,False,False,False,False
928,2013,"Let Her Go, Passenger",False,False,False,False,False
929,2013,"Let Me Love You (Until You Learn To Love Yourself), Ne-Yo",False,False,False,False,False
930,2013,"Lights, Ellie Goulding",False,False,False,False,False
931,2013,"Little Bit Of Everything, Keith Urban",False,False,False,False,False
932,2013,"Little Drummer Boy, Pentatonix",False,False,False,False,False
933,2013,"Little Talks, Of Monsters & Men",False,False,False,False,False
934,2013,"Little Talks, Of Monsters And Men",False,False,False,False,False
935,2013,"Little Things, One Direction",False,False,False,False,False
936,2013,"Live While We're Young, One Direction",False,False,False,False,False
937,2013,"Livin' On A Prayer, Bon Jovi",False,False,False,False,False
938,2013,"Locked Out Of Heaven, Bruno Mars",False,False,False,False,False
939,2013,"Lolly, Maejor Ali ft. Juicy J & Justin Bieber",False,False,False,False,False
940,2013,"Love Me, Lil Wayne ft. Drake & Future",False,False,False,False,False
941,2013,"Love More, Chris Brown ft. Nicki Minaj",False,False,False,False,False
942,2013,"Love Somebody, Maroon 5",False,False,False,False,False
943,2013,"Madness, Muse",False,False,False,False,False
944,2013,"Mama's Broken Heart, Miranda Lambert",False,False,False,False,False
945,2013,"Marry Me, Jason Derulo",False,False,False,False,False
946,2013,"Midnight Memories, One Direction",False,False,False,False,False
947,2013,"Mine Would Be You, Blake Shelton",False,False,False,False,False
948,2013,"Mirrors, Justin Timberlake",False,False,False,False,False
949,2013,"My Hitta, YG feat. Jeezy & Rich Homie Quan",True,False,False,False,False
950,2013,"My Songs Know What You Did In The Dark, Fall Out Boy",False,False,False,False,False
951,2013,"Next To Me, Emeli Sande",False,False,False,False,False
952,2013,"Night Train, Jason Aldean",False,False,False,False,False
953,2013,"No New Friends, DJ Khaled ft. Drake, Rick Ross & Lil Wayne",False,False,False,False,False
954,2013,"No Worries, Lil Wayne ft. Detail",False,False,False,False,False
955,2013,"Oh Sweet Lorraine, Green Shoe Studio ft. Jacob Colgan & Fred Stobaugh",False,False,False,False,False
956,2013,"One More Night, Maroon 5",False,False,False,False,False
957,2013,"One Of Those Nights, Tim McGraw",False,False,False,False,False
958,2013,"One Way Or Another (Teenage Kicks), One Direction",False,False,False,False,False
959,2013,"Only Time, Enya",False,False,False,False,False
960,2013,"Pirate Flag, Kenny Chesney",False,False,False,False,False
961,2013,"Poetic Justice, Kendrick Lamar ft. Drake",False,False,False,False,False
962,2013,"Pompeii, Bastille",False,False,False,False,False
963,2013,"Pour It Up, Rihanna",False,False,False,False,False
964,2013,"Power Trip, J. Cole ft. Miguel",False,False,False,False,False
965,2013,"Radioactive, Imagine Dragons",False,False,False,False,False
966,2013,"Rap God, Eminem",False,False,True,False,False
967,2013,"Ready Or Not, Bridgit Mendler",False,False,False,False,False
968,2013,"Recovery, Justin Bieber",False,False,False,False,False
969,2013,"Red, Taylor Swift",False,False,False,False,False
970,2013,"Redneck Crazy, Tyler Farr",False,False,False,False,False
971,2013,"Rich As F**k, Lil Wayne ft. 2 Chainz",False,False,False,False,False
972,2013,"Right Now, Rihanna feat. David Guetta",False,False,False,False,False
973,2013,"Roar, Katy Perry",False,False,False,False,False
974,2013,"Roller Coaster, Justin Bieber",False,False,False,False,False
975,2013,"Round Here, Florida Georgia Line",False,False,False,False,False
976,2013,"Royals, Lorde",False,False,False,False,False
977,2013,"Runnin' Outta Moonlight, Randy Houser",False,False,False,False,False
978,2013,"Safe And Sound, Capital Cities",False,False,False,False,False
979,2013,"Sail, AWOLNATION",False,False,False,False,False
980,2013,"Same Love, Macklemore and Ryan Lewis ft. Mary Lambert",False,False,False,False,False
981,2013,"Say Something, A Great Big World & Christina Aguilera",False,False,False,False,False
982,2013,"Scream & Shout, will.i.am & Britney Spears",False,False,False,False,False
983,2013,"See You Again, Carrie Underwood",False,False,False,False,False
984,2013,"Show Me, Kid Ink ft. Chris Brown",False,False,False,False,False
985,2013,"Skyfall, Adele",False,False,False,False,False
986,2013,"Slow Down, Selena Gomez",False,False,False,False,True
987,2013,"Some Nights, fun.",False,False,False,False,False
988,2013,"Somebody That I Used To Know, Gotye ft. Kimbra",False,False,False,False,False
989,2013,"Southern Girl, Tim McGraw",False,False,False,False,False
990,2013,"Started From The Bottom, Drake",False,False,False,False,False
991,2013,"Stay The Night, Zedd feat. Hayley Williams",False,False,False,False,False
992,2013,"Stay, Florida Georgia Line",False,False,False,False,False
993,2013,"Stay, Rihanna feat. Mikky Ekko",False,False,False,False,False
994,2013,"Still Into You, Paramore",False,False,False,False,False
995,2013,"Story Of My Life, One Direction",False,False,False,False,False
996,2013,"Suit & Tie, Justin Timberlake feat. Jay-Z",False,False,False,False,False
997,2013,"Summertime Sadness, Lana Del Rey",False,False,False,False,False
998,2013,"Summertime Sadness, Lana Del Rey & Cedric Gervais",False,False,False,False,False
999,2013,"Sunny And 75, Joe Nichols",False,False,False,False,False
1000,2013,"Sure Be Cool If You Did, Blake Shelton",False,False,False,False,False
1001,2013,"Survival, Eminem",False,False,False,False,False
1002,2013,"Sweater Weather, The Neighbourhood",False,False,False,False,False
1003,2013,"Sweet Annie, Zac Brown Band",False,False,False,False,False
1004,2013,"Sweet Nothing, Calvin Harris ft. Florence Welch",False,False,False,False,False
1005,2013,"Sweeter Than Fiction, Taylor Swift",False,False,False,False,False
1006,2013,"Swimming Pools (Drank), Kendrick Lamar",False,False,False,False,False
1007,2013,"TKO, Justin Timberlake",False,False,False,False,False
1008,2013,"Take Back The Night, Justin Timberlake",False,False,False,False,False
1009,2013,"Tapout, Lil Wayne, Birdman, Future, Mack Maine, Nicki Minaj",False,False,False,False,False
1010,2013,"Tapout, Rich Gang feat. Lil Wayne, Birdman, Future, Mack Maine, Nicki Minaj",False,False,False,False,False
1011,2013,"Team, Lorde",False,False,False,False,False
1012,2013,"That's My Kind Of Night, Luke Bryan",False,False,False,False,False
1013,2013,"The A Team, Ed Sheeran",False,False,False,False,False
1014,2013,"The Fox, Ylvis",False,False,False,False,False
1015,2013,"The Monster, Eminem ft. Rihanna",False,False,False,False,False
1016,2013,"The Only Way I Know, Jason Aldean with Luke Bryan & Eric Church",False,False,False,False,False
1017,2013,"The Other Side, Jason Derulo",False,False,False,False,False
1018,2013,"The Way, Ariana Grande ft. Mac Miller",False,False,False,False,False
1019,2013,"Thinkin Bout You, Frank Ocean",False,False,False,False,False
1020,2013,"Thrift Shop, Macklemore and Ryan Lewis ft. Wanz",False,False,False,False,False
1021,2013,"Thriller [seasonal], Michael Jackson",False,False,False,True,False
1022,2013,"Timber, Pitbull feat. Ke$ha",False,False,False,False,False
1023,2013,"Tom Ford, Jay-Z",False,False,False,False,False
1024,2013,"Too Close, Alex Clare",False,False,False,False,False
1025,2013,"Treasure, Bruno Mars",False,False,False,False,False
1026,2013,"Troublemaker, Olly Murs feat. Flo Rida",False,False,False,False,False
1027,2013,"Try, P!nk",False,False,False,False,False
1028,2013,"Two Black Cadillacs, Carrie Underwood",False,False,False,False,False
1029,2013,"Type Of Way, Rich Homie Quan",False,False,False,False,False
1030,2013,"U.O.E.N.O., Rocko ft. Future & Rick Ross",False,False,False,False,False
1031,2013,"Unconditionally, Katy Perry",False,False,False,False,False
1032,2013,"Va Va Voom, Nicki Minaj",False,False,False,False,False
1033,2013,"Venus, Lady Gaga",False,False,False,False,False
1034,2013,"Wagon Wheel, Darius Rucker",False,False,False,False,False
1035,2013,"Wake Me Up!, Avicii",False,False,False,False,False
1036,2013,"Walking On Air, Katy Perry",False,False,False,False,False
1037,2013,"Wanted, Hunter Hayes",False,False,False,False,False
1038,2013,"Wasting All These Tears, Cassadee Pope",False,False,False,False,False
1039,2013,"We Are Never Ever Getting Back Together, Taylor Swift",False,False,False,False,False
1040,2013,"We Can't Stop, Miley Cyrus",False,False,False,False,False
1041,2013,"We Own It (Fast & Furious), 2 Chainz & Wiz Khalifa",False,False,False,False,False
1042,2013,"We Were Us, Keith Urban & Miranda Lambert",False,False,False,False,False
1043,2013,"What Now, Rihanna",False,False,False,False,False
1044,2013,"Whatever She's Got, David Nail",False,False,False,False,False
1045,2013,"When I Was Your Man, Bruno Mars",False,False,False,False,False
1046,2013,"White Walls, Macklemore and Ryan Lewis ft. ScHoolboy Q & Hollis",False,False,False,False,False
1047,2013,"Work Bitch!, Britney Spears",False,False,False,False,False
1048,2013,"Wrecking Ball, Miley Cyrus",False,False,False,False,False
1049,2013,"Young And Beautiful, Lana Del Rey",False,False,False,False,False
1050,2014,"#SELFIE, The Chainsmokers",False,False,False,False,False
1051,2014,"*** Flawless, Beyonce ft. Nicki Minaj",False,False,False,False,False
1052,2014,"0 To 100/The Catch Up, Drake",False,False,False,False,False
1053,2014,"19 You + Me, Dan + Shay",False,False,False,False,False
1054,2014,"2 On, Tinashe feat. ScHoolboy Q",False,False,False,False,False
1055,2014,"23, Mike WiLL Made-It ft. Miley Cyrus, Wiz Khalifa & Juicy J",False,False,False,False,False
1056,2014,"7/11, Beyonce",False,False,False,False,False
1057,2014,"A Sky Full Of Stars, Coldplay",False,False,False,False,False
1058,2014,"About The Money, T.I. feat. Young Thug",False,False,False,False,False
1059,2014,"Adore You, Miley Cyrus",False,False,False,False,False
1060,2014,"Afire Love, Ed Sheeran",False,False,False,False,False
1061,2014,"Ain't It Fun, Paramore",False,False,False,False,False
1062,2014,"All About That Bass, Meghan Trainor",False,False,False,False,False
1063,2014,"All I Want For Christmas Is You, Mariah Carey",False,False,False,False,False
1064,2014,"All Me, Drake ft. 2 Chainz & Big Sean",False,False,False,False,False
1065,2014,"All Of Me, John Legend",False,False,False,False,False
1066,2014,"Am I Wrong, Nico & Vinz",False,False,False,False,False
1067,2014,"American Kids, Kenny Chesney",False,False,False,False,True
1068,2014,"Amnesia, 5 Seconds Of Summer",False,False,True,False,False
1069,2014,"Anaconda, Nicki Minaj",True,False,False,False,False
1070,2014,"Animals, Maroon 5",False,False,False,False,False
1071,2014,"Animals, Martin Garrix",False,False,False,False,False
1072,2014,"Applause, Lady Gaga",False,False,False,False,False
1073,2014,"Automatic, Miranda Lambert",False,False,False,False,False
1074,2014,"Baby Don't Lie, Gwen Stefani",False,False,False,False,False
1075,2014,"Bailando, Enrique Iglesias ft. Descemer Bueno & Gente de Zona",False,False,False,False,False
1076,2014,"Bang Bang, Jessie J, Ariana Grande & Nicki Minaj",False,True,False,True,False
1077,2014,"Bartender, Lady Antebellum",False,False,False,False,False
1078,2014,"Beachin', Jake Owen",False,False,False,False,False
1079,2014,"Beat Of The Music, Brett Eldredge",False,False,False,False,False
1080,2014,"Beg For It, Iggy Azalea ft. M0",False,False,False,False,False
1081,2014,"Believe Me, Lil Wayne ft. Drake",False,False,False,False,False
1082,2014,"Berzerk, Eminem",False,False,True,False,False
1083,2014,"Best Day Of My Life, American Authors",False,False,False,False,False
1084,2014,"Best Mistake, Ariana Grande ft. Big Sean",False,False,False,False,False
1085,2014,"Billie Jean, Michael Jackson",False,False,False,False,False
1086,2014,"Birthday, Katy Perry",False,False,False,False,False
1087,2014,"Black Widow, Iggy Azalea ft. Rita Ora",False,False,False,False,False
1088,2014,"Blame, Calvin Harris ft. John Newman",False,False,False,False,False
1089,2014,"Blank Space, Taylor Swift",False,False,False,False,False
1090,2014,"Blurred Lines, Robin Thicke feat. T.I. + Pharrell",False,False,False,False,False
1091,2014,"Bo$$, Fifth Harmony",False,False,False,False,False
1092,2014,"Boom Clap, Charli XCX",False,False,False,False,False
1093,2014,"Booty, Jennifer Lopez ft. Iggy Azalea",False,False,False,False,False
1094,2014,"Bottoms Up, Brantley Gilbert",False,False,False,False,False
1095,2014,"Brave, Sara Bareilles",False,False,False,False,False
1096,2014,"Break Free, Ariana Grande ft. Zedd",False,False,False,False,False
1097,2014,"Burn, Ellie Goulding",False,False,False,False,False
1098,2014,"Burnin' It Down, Jason Aldean",False,False,False,False,False
1099,2014,"Can't Remember To Forget You, Shakira feat. Rihanna",False,False,False,False,False
1100,2014,"Carolina, Parmalee",False,False,False,False,False
1101,2014,"Centuries, Fall Out Boy",False,False,False,False,False
1102,2014,"Chandelier, Sia",False,False,False,False,False
1103,2014,"Chillin' It, Cole Swindell",False,False,False,False,False
1104,2014,"Classic, MKTO",False,False,False,False,False
1105,2014,"CoCo, O.T. Genasis",False,False,False,False,False
1106,2014,"Come Get It Bae, Pharrell Williams",False,False,False,False,False
1107,2014,"Come With Me Now, KONGOS",False,False,False,False,False
1108,2014,"Compass, Lady Antebellum",False,False,False,False,False
1109,2014,"Cool Kids, Echosmith",False,False,False,False,False
1110,2014,"Cop Car, Keith Urban",False,False,False,False,False
1111,2014,"Counting Stars, OneRepublic",False,False,False,False,False
1112,2014,"Cut Her Off, KCamp ft. 2 Chainz",False,False,False,False,False
1113,2014,"Dark Horse, Katy Perry feat. Juicy J",True,False,False,False,False
1114,2014,"Day Drinking, Little Big Town",False,False,False,False,False
1115,2014,"Demons, Imagine Dragons",False,False,False,False,False
1116,2014,"Dirt, Florida Georgia Line",False,False,False,False,False
1117,2014,"Do What U Want, Lady Gaga ft. R. Kelly",False,False,False,False,False
1118,2014,"Doin' What She Likes, Blake Shelton",False,False,False,False,False
1119,2014,"Don't Stop, 5 Seconds Of Summer",False,False,False,False,False
1120,2014,"Don't Tell 'Em, Jeremih ft. YG",False,False,False,False,False
1121,2014,"Don't, Ed Sheeran",False,False,False,False,False
1122,2014,"Drink A Beer, Luke Bryan",False,False,False,False,False
1123,2014,"Drink To That All Night, Jerrod Niemann",False,False,False,False,False
1124,2014,"Drunk In Love, Beyonce ft. Jay-Z",False,False,False,False,False
1125,2014,"Drunk Last Night, Eli Young Band",False,False,False,False,False
1126,2014,"Drunk On A Plane, Dierks Bentley",False,False,False,False,False
1127,2014,"EW!, Jimmy Fallon ft. will.i.am",False,False,False,False,False
1128,2014,"Everything I Didn't Say, 5 Seconds Of Summer",False,False,False,False,False
1129,2014,"Fancy, Iggy Azalea ft. Charli XCX",False,False,False,False,False
1130,2014,"Fireball, Pitbull ft. John Ryan",False,False,False,False,False
1131,2014,"Friday Night, Eric Paslay",False,False,False,False,False
1132,2014,"Gas Pedal, Sage The Gemini feat. IamSu!",False,False,False,False,False
1133,2014,"Get Me Some Of That, Thomas Rhett",False,False,False,False,False
1134,2014,"Give Me Back My Hometown, Eric Church",False,False,False,False,False
1135,2014,"Good Girls, 5 Seconds Of Summer",False,False,False,False,False
1136,2014,"Guts Over Fear, Eminem ft. Sia",False,False,False,False,False
1137,2014,"Habits (Stay High), Tove Lo",False,False,False,False,False
1138,2014,"Hangover, PSY feat. Snoop Dogg",False,False,False,False,False
